id,dep_delayed_15min
56375,0.09023945
56376,0.41270533
56377,0.11730868
56378,0.1012678
56379,0.11000012
56380,0.3054488
56381,0.11445515
56382,0.118680276
56383,0.3249655
56384,0.30275732
56385,0.118057914
56386,0.17505418
56387,0.15809901
56388,0.22479151
56389,0.28260577
56390,0.25056037
56391,0.3746253
56392,0.13252802
56393,0.08096289
56394,0.19750479
56395,0.26894644
56396,0.47643632
56397,0.12784784
56398,0.2587294
56399,0.27848837
56400,0.28343925
56401,0.36166048
56402,0.24490006
56403,0.1236603
56404,0.30786508
56405,0.0997364
56406,0.10248362
56407,0.0437344
56408,0.34720844
56409,0.1942352
56410,0.29472792
56411,0.17830607
56412,0.20848262
56413,0.3172629
56414,0.06457334
56415,0.15661564
56416,0.17480563
56417,0.17300913
56418,0.13482377
56419,0.18400759
56420,0.14133075
56421,0.23863527
56422,0.09925689
56423,0.49905518
56424,0.107047476
56425,0.10612623
56426,0.23165785
56427,0.21915121
56428,0.1481541
56429,0.18897633
56430,0.07360715
56431,0.1127796
56432,0.15253587
56433,0.09851326
56434,0.104184836
56435,0.16924454
56436,0.2355444
56437,0.069334656
56438,0.11050284
56439,0.15312202
56440,0.1469662
56441,0.16287926
56442,0.12658413
56443,0.20340787
56444,0.19584091
56445,0.22722496
56446,0.41921166
56447,0.27498832
56448,0.36298186
56449,0.23388177
56450,0.36259574
56451,0.0775527
56452,0.26994932
56453,0.22682743
56454,0.111962914
56455,0.0831048
56456,0.092415005
56457,0.33478537
56458,0.21475512
56459,0.14464517
56460,0.31323552
56461,0.2245246
56462,0.12789387
56463,0.14316419
56464,0.23771423
56465,0.38600284
56466,0.24750213
56467,0.12790519
56468,0.19110204
56469,0.096464925
56470,0.29844943
56471,0.1160191
56472,0.07422796
56473,0.27970743
56474,0.34065187
56475,0.117612354
56476,0.076727204
56477,0.12919314
56478,0.16633631
56479,0.05588744
56480,0.41311944
56481,0.2200623
56482,0.13958472
56483,0.32598284
56484,0.16804446
56485,0.07091917
56486,0.39533982
56487,0.1888234
56488,0.1944044
56489,0.24663773
56490,0.115303375
56491,0.23162779
56492,0.20809868
56493,0.19202366
56494,0.08151222
56495,0.4149341
56496,0.11081208
56497,0.24776584
56498,0.08150583
56499,0.31193122
56500,0.29466036
56501,0.12597956
56502,0.13393283
56503,0.04467891
56504,0.13950713
56505,0.1127986
56506,0.18855506
56507,0.36186963
56508,0.26369628
56509,0.4304603
56510,0.06752689
56511,0.118255734
56512,0.30968758
56513,0.3004959
56514,0.17788658
56515,0.24414584
56516,0.15201688
56517,0.22066711
56518,0.29474974
56519,0.09156441
56520,0.0799724
56521,0.115323566
56522,0.08038298
56523,0.360737
56524,0.2843356
56525,0.28294376
56526,0.0835545
56527,0.15860951
56528,0.21295317
56529,0.35547632
56530,0.122021824
56531,0.122056596
56532,0.23595993
56533,0.09196098
56534,0.27893695
56535,0.16700259
56536,0.19131781
56537,0.20244901
56538,0.1757906
56539,0.16447115
56540,0.11584797
56541,0.17933238
56542,0.17604555
56543,0.08177295
56544,0.19057769
56545,0.077910475
56546,0.18572424
56547,0.21427208
56548,0.21057603
56549,0.119000725
56550,0.18398552
56551,0.21272379
56552,0.26972714
56553,0.359475
56554,0.12805295
56555,0.21214755
56556,0.29645854
56557,0.07186283
56558,0.1232733
56559,0.14941366
56560,0.21343245
56561,0.10711569
56562,0.14650781
56563,0.07602557
56564,0.26093724
56565,0.15007937
56566,0.3433997
56567,0.124585375
56568,0.27191755
56569,0.38601127
56570,0.21856396
56571,0.28198844
56572,0.301897
56573,0.13540536
56574,0.33462483
56575,0.35290307
56576,0.38619962
56577,0.21201542
56578,0.15660974
56579,0.28071317
56580,0.13553815
56581,0.16856642
56582,0.24322021
56583,0.33730856
56584,0.163567
56585,0.14914955
56586,0.14497581
56587,0.21952266
56588,0.1373702
56589,0.31383863
56590,0.27565408
56591,0.1003499
56592,0.09400093
56593,0.081154205
56594,0.25807568
56595,0.22367665
56596,0.075001866
56597,0.09419928
56598,0.110219985
56599,0.18378963
56600,0.20610379
56601,0.0916708
56602,0.25113449
56603,0.21299991
56604,0.21679798
56605,0.09860031
56606,0.1306819
56607,0.26536036
56608,0.101918906
56609,0.3664147
56610,0.42932782
56611,0.33437288
56612,0.12226976
56613,0.09548653
56614,0.15280393
56615,0.13912494
56616,0.2605975
56617,0.06465678
56618,0.16459349
56619,0.33062524
56620,0.102375805
56621,0.09256614
56622,0.12601174
56623,0.17085227
56624,0.114519805
56625,0.2874006
56626,0.45034412
56627,0.07844168
56628,0.0721739
56629,0.27678874
56630,0.15994245
56631,0.100674205
56632,0.11358449
56633,0.08425922
56634,0.07082882
56635,0.46436316
56636,0.114740126
56637,0.32615408
56638,0.19679934
56639,0.25387183
56640,0.20925719
56641,0.093314536
56642,0.25271308
56643,0.112809926
56644,0.26614133
56645,0.22827746
56646,0.266746
56647,0.07223339
56648,0.34853372
56649,0.22340839
56650,0.44760674
56651,0.1958994
56652,0.20312671
56653,0.28573763
56654,0.21185642
56655,0.07420092
56656,0.24995312
56657,0.23584795
56658,0.20572987
56659,0.073556796
56660,0.20725955
56661,0.10134742
56662,0.08445851
56663,0.28766948
56664,0.26155338
56665,0.13000955
56666,0.05576976
56667,0.23162946
56668,0.38936025
56669,0.07607004
56670,0.12759367
56671,0.1706586
56672,0.2036233
56673,0.34322238
56674,0.13230328
56675,0.27885184
56676,0.23581481
56677,0.3162739
56678,0.40618172
56679,0.29384705
56680,0.20372242
56681,0.07192164
56682,0.42563695
56683,0.3777521
56684,0.12407137
56685,0.26121446
56686,0.05485376
56687,0.20023838
56688,0.13521025
56689,0.19551945
56690,0.30573848
56691,0.13284336
56692,0.27279505
56693,0.10149629
56694,0.27137893
56695,0.29859307
56696,0.31813517
56697,0.22904567
56698,0.1860047
56699,0.15842609
56700,0.38721922
56701,0.13514882
56702,0.096861996
56703,0.48018196
56704,0.1254613
56705,0.27645314
56706,0.43813875
56707,0.21743013
56708,0.22850314
56709,0.15031467
56710,0.18544316
56711,0.12074129
56712,0.184334
56713,0.3235006
56714,0.18502049
56715,0.1286525
56716,0.52175
56717,0.09193869
56718,0.115217775
56719,0.11580941
56720,0.25871718
56721,0.11443152
56722,0.13571402
56723,0.07319537
56724,0.24280944
56725,0.15914294
56726,0.33683744
56727,0.1344306
56728,0.12705171
56729,0.12830931
56730,0.099852845
56731,0.30377167
56732,0.4877576
56733,0.3866032
56734,0.15050459
56735,0.29498446
56736,0.17429087
56737,0.16007513
56738,0.17718841
56739,0.3077886
56740,0.111164
56741,0.15501556
56742,0.26563966
56743,0.39251482
56744,0.2330938
56745,0.19213846
56746,0.12044547
56747,0.33956492
56748,0.13054293
56749,0.32032597
56750,0.1710311
56751,0.099771895
56752,0.07041445
56753,0.33680522
56754,0.30264533
56755,0.29318917
56756,0.20082134
56757,0.23309201
56758,0.07293344
56759,0.33337164
56760,0.12210746
56761,0.3201173
56762,0.069020316
56763,0.09886724
56764,0.17799023
56765,0.2177095
56766,0.16148958
56767,0.28545126
56768,0.2681158
56769,0.22827832
56770,0.2680934
56771,0.36975747
56772,0.1481738
56773,0.23176736
56774,0.33735624
56775,0.46526065
56776,0.12720385
56777,0.36516765
56778,0.1824854
56779,0.44816896
56780,0.21180499
56781,0.13155526
56782,0.116796814
56783,0.26303333
56784,0.23746069
56785,0.34148556
56786,0.070144035
56787,0.22923551
56788,0.3087155
56789,0.3200156
56790,0.36287314
56791,0.2282111
56792,0.38511172
56793,0.1317157
56794,0.25809667
56795,0.12374356
56796,0.13896151
56797,0.43640918
56798,0.1329817
56799,0.05645186
56800,0.150861
56801,0.27903214
56802,0.24091613
56803,0.1117835
56804,0.19894724
56805,0.26733428
56806,0.10663671
56807,0.14548202
56808,0.22634648
56809,0.1081661
56810,0.223164
56811,0.06642276
56812,0.16814727
56813,0.05096842
56814,0.16875766
56815,0.08037815
56816,0.31651115
56817,0.09106255
56818,0.15026812
56819,0.1247698
56820,0.09830584
56821,0.21915466
56822,0.2129643
56823,0.09087786
56824,0.097418725
56825,0.4428053
56826,0.38396484
56827,0.346694
56828,0.09350825
56829,0.3753665
56830,0.2084468
56831,0.15978566
56832,0.06587603
56833,0.23809014
56834,0.19762094
56835,0.2961736
56836,0.0584634
56837,0.22251096
56838,0.31232873
56839,0.28314102
56840,0.11876738
56841,0.14865807
56842,0.090556
56843,0.27861124
56844,0.16894577
56845,0.101643905
56846,0.17816053
56847,0.16686077
56848,0.22873133
56849,0.12509166
56850,0.08575888
56851,0.13216797
56852,0.1433804
56853,0.14745529
56854,0.251715
56855,0.22871725
56856,0.46661845
56857,0.1863706
56858,0.14636105
56859,0.229455
56860,0.073716976
56861,0.33915815
56862,0.21005546
56863,0.050062347
56864,0.2663391
56865,0.36125898
56866,0.077428035
56867,0.3172833
56868,0.10227046
56869,0.054398555
56870,0.08778697
56871,0.27059954
56872,0.35964203
56873,0.36561763
56874,0.24465017
56875,0.15734164
56876,0.088671
56877,0.0794514
56878,0.06982356
56879,0.114343725
56880,0.24015266
56881,0.26223662
56882,0.29479298
56883,0.09492282
56884,0.28332138
56885,0.07764273
56886,0.22209644
56887,0.095619306
56888,0.24910283
56889,0.31073764
56890,0.31843895
56891,0.058777917
56892,0.17384377
56893,0.13199861
56894,0.22150575
56895,0.17077206
56896,0.13819496
56897,0.23659398
56898,0.15048757
56899,0.39732924
56900,0.2725615
56901,0.4560967
56902,0.2592903
56903,0.25834456
56904,0.32628673
56905,0.14951707
56906,0.2693
56907,0.15663564
56908,0.043817773
56909,0.11415351
56910,0.1364419
56911,0.113816224
56912,0.078782536
56913,0.16522232
56914,0.15428326
56915,0.12230615
56916,0.21139541
56917,0.05906195
56918,0.30142584
56919,0.22977479
56920,0.34579167
56921,0.32976162
56922,0.08211331
56923,0.0685273
56924,0.23794818
56925,0.20457149
56926,0.10825329
56927,0.29684776
56928,0.1745856
56929,0.29713693
56930,0.26329836
56931,0.08874899
56932,0.090437375
56933,0.262435
56934,0.09203411
56935,0.19287829
56936,0.08430404
56937,0.21375272
56938,0.26842177
56939,0.49831334
56940,0.16869777
56941,0.108732626
56942,0.19641785
56943,0.18489401
56944,0.15348534
56945,0.2845622
56946,0.2338767
56947,0.06697055
56948,0.102229424
56949,0.12796156
56950,0.14010748
56951,0.10971181
56952,0.1413967
56953,0.16311122
56954,0.26758218
56955,0.2514143
56956,0.0887565
56957,0.09861526
56958,0.08772913
56959,0.22304331
56960,0.0870049
56961,0.1166555
56962,0.22650643
56963,0.13046622
56964,0.19057032
56965,0.17368771
56966,0.27289727
56967,0.211341
56968,0.11256556
56969,0.085298404
56970,0.3748886
56971,0.06680712
56972,0.20780075
56973,0.37791204
56974,0.2427426
56975,0.10963759
56976,0.12023759
56977,0.22963092
56978,0.24137852
56979,0.18507934
56980,0.10899973
56981,0.34160596
56982,0.07455038
56983,0.24812916
56984,0.37353414
56985,0.31286865
56986,0.06166761
56987,0.16370282
56988,0.1907116
56989,0.09722323
56990,0.15065339
56991,0.19138874
56992,0.4665047
56993,0.10159214
56994,0.18288851
56995,0.19398297
56996,0.1750513
56997,0.076654546
56998,0.22004883
56999,0.2611697
57000,0.13669918
57001,0.078286216
57002,0.15623397
57003,0.214698
57004,0.2421665
57005,0.049972348
57006,0.10101062
57007,0.17144346
57008,0.11003476
57009,0.17945239
57010,0.08737623
57011,0.28422028
57012,0.23797707
57013,0.18753526
57014,0.36485946
57015,0.41327864
57016,0.31419516
57017,0.28904033
57018,0.10083062
57019,0.22065666
57020,0.29016316
57021,0.4391697
57022,0.08879326
57023,0.08246395
57024,0.06940016
57025,0.17865725
57026,0.17374781
57027,0.27178216
57028,0.07319968
57029,0.060603425
57030,0.27757967
57031,0.40569183
57032,0.28697473
57033,0.16105658
57034,0.20894703
57035,0.21778716
57036,0.26994863
57037,0.20584913
57038,0.29549986
57039,0.23741561
57040,0.09644813
57041,0.14615527
57042,0.08430592
57043,0.24140811
57044,0.0903938
57045,0.2747035
57046,0.09100401
57047,0.111600965
57048,0.28111318
57049,0.13383651
57050,0.12311178
57051,0.28806192
57052,0.101783425
57053,0.30493727
57054,0.07579734
57055,0.31114832
57056,0.33200434
57057,0.14738259
57058,0.07448883
57059,0.21997437
57060,0.2544825
57061,0.11348461
57062,0.40622738
57063,0.23927073
57064,0.36428937
57065,0.14017047
57066,0.5121107
57067,0.24165638
57068,0.14398925
57069,0.18087083
57070,0.103925735
57071,0.33155888
57072,0.23480196
57073,0.32930395
57074,0.17415354
57075,0.18375976
57076,0.11038181
57077,0.12873663
57078,0.2689104
57079,0.08697504
57080,0.11090813
57081,0.25729796
57082,0.23147182
57083,0.2972776
57084,0.20420754
57085,0.46230394
57086,0.05324035
57087,0.20447293
57088,0.25659612
57089,0.3075886
57090,0.3541755
57091,0.27705374
57092,0.31615376
57093,0.07646471
57094,0.08789508
57095,0.09365907
57096,0.23440407
57097,0.36216274
57098,0.13512874
57099,0.301962
57100,0.26848227
57101,0.08511607
57102,0.29452252
57103,0.10964455
57104,0.2939825
57105,0.2397322
57106,0.1299856
57107,0.21141632
57108,0.22778003
57109,0.37069267
57110,0.06503691
57111,0.18461275
57112,0.074698
57113,0.109159894
57114,0.061183754
57115,0.07679347
57116,0.3128955
57117,0.3105017
57118,0.1418061
57119,0.112782836
57120,0.15324824
57121,0.20477971
57122,0.12652086
57123,0.093477696
57124,0.12555157
57125,0.07293177
57126,0.052723642
57127,0.27695277
57128,0.32993728
57129,0.089439765
57130,0.120566264
57131,0.18773523
57132,0.100462064
57133,0.3009888
57134,0.33718398
57135,0.13510329
57136,0.091267206
57137,0.25820318
57138,0.2983099
57139,0.25921252
57140,0.3097269
57141,0.10052896
57142,0.15768684
57143,0.32686344
57144,0.16738439
57145,0.25764933
57146,0.24347809
57147,0.17260617
57148,0.13713399
57149,0.115165286
57150,0.1680488
57151,0.38791034
57152,0.19885589
57153,0.18012281
57154,0.106400676
57155,0.2829776
57156,0.25758174
57157,0.41911376
57158,0.3961684
57159,0.13832462
57160,0.18003906
57161,0.33429456
57162,0.26520613
57163,0.120254114
57164,0.16557409
57165,0.110650815
57166,0.2739162
57167,0.17193958
57168,0.19915596
57169,0.14853127
57170,0.16471162
57171,0.12481833
57172,0.1840143
57173,0.29497874
57174,0.0827545
57175,0.14295776
57176,0.48114875
57177,0.46216446
57178,0.16784318
57179,0.08863129
57180,0.1279879
57181,0.055390548
57182,0.3511104
57183,0.32082677
57184,0.19248219
57185,0.23652795
57186,0.27165118
57187,0.20370261
57188,0.095547065
57189,0.09289339
57190,0.3271178
57191,0.09092637
57192,0.044180416
57193,0.16010661
57194,0.13136578
57195,0.0748775
57196,0.2885029
57197,0.3337819
57198,0.08590559
57199,0.09274911
57200,0.11454734
57201,0.124284066
57202,0.11433129
57203,0.083891205
57204,0.1591866
57205,0.21274382
57206,0.09588755
57207,0.27103257
57208,0.077236585
57209,0.29333037
57210,0.29100877
57211,0.15131395
57212,0.24974796
57213,0.080626674
57214,0.21728088
57215,0.091112144
57216,0.14672199
57217,0.09525811
57218,0.18763468
57219,0.084310465
57220,0.28054303
57221,0.09868756
57222,0.21957965
57223,0.32523835
57224,0.24222395
57225,0.20056057
57226,0.27529117
57227,0.34695032
57228,0.28780058
57229,0.15351407
57230,0.0841426
57231,0.24509202
57232,0.15803106
57233,0.28609258
57234,0.06701119
57235,0.15353286
57236,0.07921122
57237,0.0900741
57238,0.24345784
57239,0.31986254
57240,0.15107608
57241,0.23427376
57242,0.16834578
57243,0.1849069
57244,0.31412876
57245,0.23470415
57246,0.14000733
57247,0.30763304
57248,0.11761962
57249,0.0789341
57250,0.29339352
57251,0.23690641
57252,0.22760808
57253,0.186445
57254,0.14155316
57255,0.09664036
57256,0.29269445
57257,0.13110958
57258,0.14748278
57259,0.18403529
57260,0.08561461
57261,0.1670272
57262,0.22853859
57263,0.22541182
57264,0.12317427
57265,0.2501354
57266,0.2643365
57267,0.28568044
57268,0.086431146
57269,0.1405289
57270,0.12379663
57271,0.099162236
57272,0.17066845
57273,0.097375154
57274,0.15626584
57275,0.13079856
57276,0.15914446
57277,0.22225964
57278,0.09525636
57279,0.16239114
57280,0.100740515
57281,0.07775718
57282,0.29211605
57283,0.26146677
57284,0.3493445
57285,0.3389384
57286,0.1956139
57287,0.108194776
57288,0.19395109
57289,0.12867846
57290,0.25321966
57291,0.24637935
57292,0.25733572
57293,0.10775707
57294,0.19169402
57295,0.38740733
57296,0.2766573
57297,0.11019235
57298,0.116768435
57299,0.21573454
57300,0.10486733
57301,0.2110514
57302,0.175001
57303,0.0762155
57304,0.30393788
57305,0.43637863
57306,0.6168736
57307,0.3671678
57308,0.19475175
57309,0.28504634
57310,0.07378101
57311,0.15559527
57312,0.13833395
57313,0.2522439
57314,0.277264
57315,0.20040034
57316,0.08372596
57317,0.2744265
57318,0.37165463
57319,0.40142265
57320,0.16156317
57321,0.25866115
57322,0.18065394
57323,0.14852196
57324,0.42819843
57325,0.15013012
57326,0.48578477
57327,0.10254195
57328,0.36505502
57329,0.30091032
57330,0.25555617
57331,0.14069588
57332,0.1591202
57333,0.15428378
57334,0.32156995
57335,0.32936963
57336,0.23614006
57337,0.080438375
57338,0.29326415
57339,0.18369268
57340,0.10225268
57341,0.20187324
57342,0.09977191
57343,0.14363725
57344,0.40261573
57345,0.069324024
57346,0.42720917
57347,0.25860578
57348,0.12376008
57349,0.32868153
57350,0.26065388
57351,0.34751892
57352,0.22343813
57353,0.2490073
57354,0.1987248
57355,0.39437702
57356,0.18460879
57357,0.25260723
57358,0.10912666
57359,0.21278617
57360,0.41425395
57361,0.07608847
57362,0.115817204
57363,0.27155772
57364,0.3242734
57365,0.24589145
57366,0.22177182
57367,0.1740243
57368,0.105160974
57369,0.16026859
57370,0.09210879
57371,0.20998672
57372,0.21279122
57373,0.3753415
57374,0.10352937
57375,0.056093395
57376,0.29984757
57377,0.099538356
57378,0.20486225
57379,0.098799855
57380,0.15972348
57381,0.09174736
57382,0.17015573
57383,0.3107145
57384,0.26318723
57385,0.20034178
57386,0.25590396
57387,0.17242874
57388,0.14957383
57389,0.15628721
57390,0.13080953
57391,0.28174815
57392,0.09193749
57393,0.14179784
57394,0.2656837
57395,0.38235578
57396,0.0919262
57397,0.31263006
57398,0.09948783
57399,0.06893123
57400,0.35201237
57401,0.2389362
57402,0.117129855
57403,0.07754692
57404,0.27325255
57405,0.17269842
57406,0.09857135
57407,0.09961502
57408,0.26708624
57409,0.0793585
57410,0.17073135
57411,0.23876041
57412,0.055938736
57413,0.08668784
57414,0.12457916
57415,0.25817493
57416,0.23809643
57417,0.076646276
57418,0.34231937
57419,0.12850872
57420,0.21693657
57421,0.48953074
57422,0.21548554
57423,0.13361129
57424,0.26844814
57425,0.099460475
57426,0.11304182
57427,0.17395222
57428,0.29548603
57429,0.34366447
57430,0.08495666
57431,0.044370838
57432,0.3781966
57433,0.38851693
57434,0.28666595
57435,0.2019469
57436,0.26352447
57437,0.0961407
57438,0.3220671
57439,0.27857774
57440,0.2920972
57441,0.24656175
57442,0.11842499
57443,0.2563604
57444,0.06586807
57445,0.11773991
57446,0.15464804
57447,0.1269113
57448,0.15950516
57449,0.15681951
57450,0.1912422
57451,0.14981817
57452,0.07164526
57453,0.35129938
57454,0.100502536
57455,0.2853976
57456,0.21443877
57457,0.100189984
57458,0.3633903
57459,0.2625216
57460,0.40828758
57461,0.15757586
57462,0.1506017
57463,0.33865294
57464,0.084080055
57465,0.22321516
57466,0.39822656
57467,0.27997494
57468,0.23882966
57469,0.08865455
57470,0.10195273
57471,0.22268765
57472,0.2839922
57473,0.34213802
57474,0.24354734
57475,0.059001975
57476,0.2930028
57477,0.15403071
57478,0.3960711
57479,0.09791256
57480,0.28978625
57481,0.3869412
57482,0.12790956
57483,0.07282191
57484,0.11535849
57485,0.28267497
57486,0.10332555
57487,0.24406888
57488,0.2765217
57489,0.08863124
57490,0.08774763
57491,0.08446331
57492,0.1949713
57493,0.1177639
57494,0.17089881
57495,0.4672696
57496,0.3857937
57497,0.27459642
57498,0.25809515
57499,0.094942056
57500,0.5241766
57501,0.061834194
57502,0.4317407
57503,0.22804967
57504,0.23461853
57505,0.13974355
57506,0.23819253
57507,0.2984052
57508,0.102993876
57509,0.23494786
57510,0.21277711
57511,0.21119261
57512,0.46730733
57513,0.23573387
57514,0.100966536
57515,0.15283073
57516,0.26814234
57517,0.21081404
57518,0.26184916
57519,0.2194165
57520,0.07175434
57521,0.22252241
57522,0.2326653
57523,0.4235329
57524,0.20862497
57525,0.100862406
57526,0.14846109
57527,0.08197727
57528,0.124827
57529,0.061507467
57530,0.08512016
57531,0.20681465
57532,0.14579941
57533,0.1193348
57534,0.18443882
57535,0.37365466
57536,0.20092095
57537,0.21259333
57538,0.27832854
57539,0.07703693
57540,0.41272867
57541,0.06976583
57542,0.2102948
57543,0.22320561
57544,0.16522115
57545,0.28380835
57546,0.14176354
57547,0.12769558
57548,0.27221903
57549,0.28700584
57550,0.20188561
57551,0.3377198
57552,0.25143528
57553,0.38630155
57554,0.22194372
57555,0.34687927
57556,0.12595834
57557,0.21034774
57558,0.089630246
57559,0.27921286
57560,0.1577563
57561,0.11747101
57562,0.08476901
57563,0.17409383
57564,0.10460126
57565,0.21745238
57566,0.14390092
57567,0.1357343
57568,0.06781013
57569,0.27792135
57570,0.3160976
57571,0.3654222
57572,0.22716914
57573,0.2760315
57574,0.061639536
57575,0.16452205
57576,0.19142662
57577,0.21763244
57578,0.08892443
57579,0.27699178
57580,0.17126791
57581,0.20760626
57582,0.12567087
57583,0.30552417
57584,0.0839383
57585,0.13446891
57586,0.15138263
57587,0.13096553
57588,0.12240377
57589,0.2696641
57590,0.1802886
57591,0.1701617
57592,0.21488495
57593,0.19193974
57594,0.32584572
57595,0.24780965
57596,0.14197798
57597,0.2469474
57598,0.35227332
57599,0.16947588
57600,0.11788731
57601,0.081796415
57602,0.14525814
57603,0.13751376
57604,0.10934139
57605,0.26679534
57606,0.39507928
57607,0.047473673
57608,0.15757789
57609,0.3202851
57610,0.17509376
57611,0.23741692
57612,0.09795456
57613,0.20154603
57614,0.23550351
57615,0.23552041
57616,0.06203793
57617,0.11568314
57618,0.2931338
57619,0.097022064
57620,0.10156655
57621,0.28195262
57622,0.32173294
57623,0.09546172
57624,0.07409328
57625,0.06319881
57626,0.07305538
57627,0.27650827
57628,0.31616923
57629,0.21930961
57630,0.31246838
57631,0.1888696
57632,0.10682462
57633,0.26216614
57634,0.068663165
57635,0.2887211
57636,0.23810829
57637,0.22176313
57638,0.30496272
57639,0.13297722
57640,0.14563452
57641,0.49057445
57642,0.13150355
57643,0.06201236
57644,0.24958497
57645,0.42353868
57646,0.15498151
57647,0.20705749
57648,0.11031377
57649,0.33283988
57650,0.36666572
57651,0.111097105
57652,0.42079827
57653,0.40733755
57654,0.33733824
57655,0.411701
57656,0.29074728
57657,0.107786
57658,0.36617988
57659,0.20931335
57660,0.37178478
57661,0.030662674
57662,0.26732752
57663,0.20225766
57664,0.21675175
57665,0.31425074
57666,0.35688496
57667,0.36654314
57668,0.24875751
57669,0.1819251
57670,0.4662144
57671,0.36084807
57672,0.14663593
57673,0.10506155
57674,0.14949912
57675,0.20271029
57676,0.3507509
57677,0.28735965
57678,0.07350188
57679,0.18018194
57680,0.12431496
57681,0.181295
57682,0.25443625
57683,0.056057993
57684,0.24396412
57685,0.13380432
57686,0.16498488
57687,0.2614122
57688,0.3500943
57689,0.31036043
57690,0.15633763
57691,0.21415587
57692,0.27025107
57693,0.14778662
57694,0.38754186
57695,0.19468234
57696,0.08383639
57697,0.26224762
57698,0.06422552
57699,0.20038714
57700,0.15725079
57701,0.23805681
57702,0.14464587
57703,0.21371587
57704,0.20965156
57705,0.21319343
57706,0.1456592
57707,0.23404345
57708,0.07693578
57709,0.42564777
57710,0.1286928
57711,0.078899905
57712,0.07038145
57713,0.11283325
57714,0.27574652
57715,0.11368039
57716,0.17507744
57717,0.30331016
57718,0.14835264
57719,0.10884823
57720,0.41599083
57721,0.21226661
57722,0.17699592
57723,0.093275346
57724,0.09746541
57725,0.057530023
57726,0.21258664
57727,0.08550088
57728,0.078262754
57729,0.31236592
57730,0.09940258
57731,0.16509573
57732,0.36849943
57733,0.09729685
57734,0.2908515
57735,0.07526617
57736,0.15673442
57737,0.22113612
57738,0.16902503
57739,0.23142937
57740,0.22066328
57741,0.1475439
57742,0.07858346
57743,0.3916065
57744,0.073259555
57745,0.26970896
57746,0.12739405
57747,0.20145504
57748,0.28416166
57749,0.5540732
57750,0.2501372
57751,0.32467622
57752,0.18595769
57753,0.28057972
57754,0.11002236
57755,0.06654137
57756,0.26101738
57757,0.11634318
57758,0.16739213
57759,0.24639523
57760,0.4401102
57761,0.36840662
57762,0.17001177
57763,0.078311644
57764,0.14036998
57765,0.080490105
57766,0.27504605
57767,0.17932366
57768,0.28546232
57769,0.14772008
57770,0.37465176
57771,0.30757827
57772,0.2007869
57773,0.399124
57774,0.19107081
57775,0.30012238
57776,0.083689295
57777,0.30050337
57778,0.15005158
57779,0.27223694
57780,0.17649078
57781,0.1197313
57782,0.0560954
57783,0.26478428
57784,0.19651206
57785,0.46853554
57786,0.054934915
57787,0.268791
57788,0.19037645
57789,0.16423768
57790,0.101040006
57791,0.40441394
57792,0.11797247
57793,0.13343918
57794,0.05568091
57795,0.35408732
57796,0.10099528
57797,0.26112837
57798,0.09551815
57799,0.28388762
57800,0.28316203
57801,0.081576325
57802,0.3060252
57803,0.058451757
57804,0.087056614
57805,0.17260692
57806,0.13710763
57807,0.2086665
57808,0.19400072
57809,0.11654381
57810,0.48598722
57811,0.21043284
57812,0.21285844
57813,0.16737774
57814,0.223181
57815,0.15879992
57816,0.37246045
57817,0.4179851
57818,0.4364591
57819,0.19791655
57820,0.20819601
57821,0.24476483
57822,0.27637678
57823,0.20383976
57824,0.101037264
57825,0.2350087
57826,0.2377198
57827,0.2808989
57828,0.07192097
57829,0.17731073
57830,0.36811203
57831,0.38816404
57832,0.27314335
57833,0.3940353
57834,0.11271992
57835,0.22881958
57836,0.39136985
57837,0.10472257
57838,0.07115427
57839,0.13286105
57840,0.21564196
57841,0.20514996
57842,0.0907228
57843,0.1805326
57844,0.22191896
57845,0.4837961
57846,0.13415849
57847,0.16729428
57848,0.1314747
57849,0.1384351
57850,0.15299581
57851,0.21437438
57852,0.055230033
57853,0.22594114
57854,0.12323411
57855,0.19093734
57856,0.34400827
57857,0.214511
57858,0.1306582
57859,0.09128387
57860,0.33144063
57861,0.12513058
57862,0.15645558
57863,0.075637326
57864,0.081005305
57865,0.32157534
57866,0.1756059
57867,0.2219443
57868,0.10236335
57869,0.32541597
57870,0.08334634
57871,0.26938874
57872,0.24040712
57873,0.103977494
57874,0.22873864
57875,0.10217917
57876,0.14553663
57877,0.2600996
57878,0.13536963
57879,0.11023052
57880,0.14747338
57881,0.15319468
57882,0.104520455
57883,0.21217221
57884,0.16712661
57885,0.32406488
57886,0.087339155
57887,0.2724545
57888,0.13637261
57889,0.44553626
57890,0.0733709
57891,0.124194495
57892,0.09764213
57893,0.1903796
57894,0.13739888
57895,0.07389146
57896,0.09214632
57897,0.20888957
57898,0.053986695
57899,0.21357201
57900,0.22647375
57901,0.07212024
57902,0.10081056
57903,0.32493788
57904,0.09573751
57905,0.29007387
57906,0.09176216
57907,0.21520858
57908,0.06236872
57909,0.07252081
57910,0.40418825
57911,0.19080514
57912,0.13523833
57913,0.15240693
57914,0.17709254
57915,0.084278725
57916,0.07221119
57917,0.14024445
57918,0.20343754
57919,0.20550156
57920,0.061003927
57921,0.1765947
57922,0.3155101
57923,0.095076166
57924,0.3179697
57925,0.20344584
57926,0.21325558
57927,0.23667496
57928,0.16614585
57929,0.082422994
57930,0.17831004
57931,0.17872985
